Absolute Magnitude,Epoch Date Close Approach,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Eccentricity,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Mean Anomaly,Hazardous,Est Dia in M(avg),Jupiter Tisserand Invariant and Mean Motion,Epoch Osculation and Perihelion Time,Semi Major Axis and Orbital Period,Semi Major Axis and Aphelion Dist,Orbital Period and Aphelion Dist
22.1,1282460400000,8.6287213781,15653106.0,0,0.0520925,0.5434036851439542,6.010985649438776,25.92136111425949,0.9546443862394526,297.0006990022169,119.4476380102663,0,163.50935932570002,10.879800856150824,1.0001490802447095,0.0018934200104852438,0.6479186292125054,342.194877853043
27.9,1283929200000,8.8103344102,72171.953125,8,6.91401e-05,0.3140692187770893,6.100839922750496,346.1538783576512,0.9243290442009352,310.8911904485014,28.94344798524625,0,11.3120838817,7.653191722444967,1.0000187086333832,0.002358459481711314,0.7609949199865051,322.6660987342137
27.2,1283929200000,8.4117460397,2282175.0,8,0.015154,0.5206541690039566,6.403326414090904,169.8817922665997,1.007510770320008,160.1139393220177,5.363486055584168,0,15.6150225901,10.987894070994644,1.0000067532957417,0.0018884313504178428,0.6576117176300578,348.2317307878582
28.1,1283929200000,6.0041705826,79384.4140625,4,0.000625603,0.1882329622820639,0.88274263081733,163.8412249778223,0.8608480971010326,267.5583689857104,79.45367200908683,0,10.3167431158,6.418626746122321,1.0000358167482262,0.002658606226295257,0.8415858099740365,316.5515079481246
27.1,1283929200000,9.9995982771,247714.40625,1,0.00108035,0.3884472788369994,5.059664077001305,166.1544806171286,0.5080340104651575,319.7961989090851,338.7787406603182,0,16.350935932549998,5.375218544624705,0.999993367602331,0.0030038077329511375,0.7202290034646662,239.77200523319314
25.2,1283929200000,12.7515455398,37370060.0,7,0.0321691,0.3608672540504058,13.55194680445441,189.6586949585557,1.029418991398042,189.0271366044745,142.5929963051817,0,39.22316337185,8.791459972509191,1.0001203278256956,0.0021572526922143246,0.7348255291055455,340.63025243059474
19.3,1283929200000,12.3520759614,51817648.0,1,0.277476,0.1721268371673889,22.92227155083192,359.4627684349592,1.263691885651349,330.8092912676331,258.144796818566,0,593.6666012068,8.403773647828398,0.9999207172265682,0.002215964898992038,0.8531499905049885,385.00158142985725
18.2,1283929200000,36.4033532667,34023312.0,5,0.113972,0.7186368780815485,47.60462242800437,342.2973422462251,0.5095936983752267,248.0899013720468,332.2790015037876,0,985.2413187458001,8.47263693914678,0.9999721101596619,0.002034338113674094,0.5818564775103997,286.0175865552379
24.3,1284534000000,7.3490508504,5285043.0,7,0.017896,0.5248414963558161,1.017438338198672,0.0019406741575961,1.02577330433194,339.6385522145948,73.09456575997869,0,59.366660120649996,11.28628522769491,1.0000957105790649,0.0018633529699568208,0.6558058672917004,351.9493503728911
17.6,1284534000000,26.1386118449,65464880.0,0,0.27964,0.1870188172895932,55.29702910665964,358.7016579682951,1.124743625635976,280.2303896958288,170.0785422537994,0,1298.8010075408502,7.162176912624504,1.0001142543310158,0.002327635914819338,0.8424466280015447,361.9323033460463
20.2,1284534000000,26.3325629158,52410152.0,6,0.0584764,0.6051972353874271,42.19926979551455,8.785735395130603,1.058329422786225,355.9836099915419,215.6447029293726,0,392.23163371830003,12.415085736415291,0.9997385466872312,0.0016721730919000396,0.6229764031201077,372.5549742055941
24.0,1284534000000,4.3332800549,9192705.0,5,0.0603859,0.3543288351655483,2.538573119144302,322.2565210083433,1.057879011007012,39.66279189686122,112.079515421707,0,68.16204581375,8.987869314303673,1.0000970329547014,0.0021388940318024163,0.7383731144421536,345.2125740983703
26.4,1284534000000,16.4935718782,25600618.0,7,0.00154557,0.4645485270911145,9.541938649818208,184.6798235815744,0.8532534083977759,238.4269038220412,143.352725144192,0,22.57057467285,8.637308994036509,1.0001190442658545,0.0021688155381232913,0.6828042782482596,314.82819365961404
24.4,1284534000000,19.7208312048,17038518.0,7,0.0263565,0.3688135363286106,34.14019069107666,172.2994321565694,0.5226138660199681,326.8902132224968,343.9351252179481,0,56.6947202721,5.272954135255998,0.9999950039817987,0.003008776630674169,0.730559695283383,242.80954851729499
29.4,1284534000000,20.5429458557,65518984.0,5,0.000699108,0.2594541790014659,2.325509781157412,191.5870727010482,0.7685046203382061,276.1403670145307,245.4081644701095,0,5.669472027199999,6.302596940203127,0.9999499979580508,0.002687536055897268,0.7939947452418088,295.4359415939905
21.6,1285138800000,15.5097033681,33278652.0,0,0.0311029,0.3132730207645655,6.521490094831645,98.99926650849392,0.6391859538514879,134.6677613303342,344.7964822785371,1,205.84608752135,5.820033750326593,0.9999943646581532,0.0028377884489883005,0.7614562883640272,268.32736197636365
19.9,1285138800000,39.6148190109,72554808.0,2,0.0298515,0.515313587190268,53.62974053734999,346.2809941631512,0.444784135754576,311.9479463606393,346.5377589374104,1,450.3421707193,5.438069907499017,0.9999951150303951,0.0028579679318199696,0.6599294089708685,230.90861224276296
23.6,1285138800000,12.8504891604,15485358.0,7,0.0861491,0.1239925543832356,24.77533426614956,175.8704579198972,0.8832243764016361,320.1370432840499,189.6989616732073,0,81.94880347265,6.115748682055409,0.9999288384788654,0.002726590696272683,0.8896856087705372,326.29965692568356
18.9,1285138800000,12.2332722553,74368048.0,1,0.00780919,0.2591852622152756,26.37052472766208,257.563390477906,0.6303045001397517,144.5011455144463,281.9665798316067,1,713.74424065115,5.426539612326037,0.9999747218774795,0.0029681180911327503,0.7941643140269186,267.56493159739284
25.5,1285138800000,8.517946013,16678305.0,6,0.00013018,0.298858195582358,6.150387915474075,86.96685862217208,0.6152071868163997,44.41499872580815,73.76512269346557,0,34.1619471798,5.594702855847584,1.0000250264474113,0.002922764367107397,0.7699069870761669,263.4173988641202
24.8,1285138800000,6.6538295387,13383770.0,7,0.00636869,0.3438975150905612,2.304434117295809,107.2553630500662,0.5474909079693823,45.70486167692078,266.0140277128618,0,47.156614335149996,5.403740841787803,0.9999704285923602,0.0029970843005735766,0.7441043597231543,248.2760860549531
20.6,1285138800000,29.4302812921,56382128.0,1,0.00776213,0.5067309960541482,23.64366894559662,166.721693930318,0.4465725796997594,47.72096542591851,87.3248993520435,1,326.2440628073,5.598803185048427,1.0000310511635468,0.0028773815835430256,0.6636884769868119,230.65709490278584
25.3,1286521200000,8.8278212816,3675180.5,7,0.0235905,0.2939303550194052,14.38957792798539,12.9810822259407,1.008202562212452,21.143705632156,6.880192387797671,0,37.4578302204,7.987739631009081,1.0000048458172317,0.0022911390379422893,0.772839122384607,337.3165528525527
24.5,1286521200000,8.2236685539,19388416.0,9,0.128749,0.2298182303820832,15.28518476584575,13.21984776273299,1.125197381082856,10.57175347370536,356.5723200691482,0,54.14303752645,8.164473276173695,0.9999974990107257,0.002265081505611905,0.8131282943246969,358.9841214588138
16.05,1286521200000,23.3229221591,59919208.0,0,0.149558,0.4365122239502867,15.7559714300814,170.8848664870347,0.4688451088077891,355.9827741469682,104.564615889354,0,2651.81129967115,5.3486975498251175,1.0000328166368828,0.00300143628080128,0.6961305189941821,231.9324662818893
21.4,1286521200000,16.4045942393,33042372.0,2,0.0781464,0.3913111970318248,17.70798528407041,153.2475230271902,0.6252503782568122,126.0857325811944,277.0764677808798,0,225.7057467285,6.174025474079455,0.9999643660265716,0.0027012964508472364,0.718746461707032,266.0746329717362
23.9,1286521200000,5.7372274888,16367227.0,5,0.109753,0.1887581090257342,9.907646797008876,30.82511179119304,1.080788015704907,319.2782710623385,193.585809295939,0,71.3744240651,7.621592444263724,0.9998943806059224,0.0023719552830439453,0.8412140303459769,354.6500376121937
23.9,1287126000000,8.6889850466,8889030.0,8,0.0481181,0.3531830552798929,8.474792191178373,11.43780582744846,0.9614903986624216,55.23735782630206,338.0381419690568,0,71.3744240651,8.256340812135884,0.9999835537631062,0.002245534808592602,0.7389983166713238,329.09679860829857
20.7,1287126000000,10.5686179712,25158516.0,7,0.104408,0.5897515225248614,3.888950867308519,53.8259792618328,1.090203968632815,303.2420557198286,218.6111952163166,0,311.56066121444996,13.669338118369998,0.999747238824293,0.0016794658708833335,0.6290291192247383,374.5411741495488
14.6,1287126000000,30.7600954292,37523516.0,0,0.0987093,0.7715788638816762,12.57662356140398,7.18437529909202,0.5246485983902345,122.4044612938997,339.8802389973472,0,5170.6199422412,10.913215974384798,0.999971091699111,0.0018064895693066627,0.564468238127947,312.4669235397755
20.8,1287126000000,9.8942295176,42025988.0,0,0.0241636,0.2792445622055008,4.669720186458235,342.9446180859713,0.712283766806244,56.11674907775181,350.6047159542996,1,297.5381215558,6.079281280618731,0.9999961900445473,0.0027540321992620496,0.7817113549233576,283.84248925369116
18.6,1287126000000,32.7070176024,43136548.0,0,0.0675992,0.7318793077954446,4.816227466499638,281.013281191678,0.4512846974631685,341.145433764441,75.21288956149226,0,819.4880347261501,8.560782375894886,1.0000677978761823,0.002110286571716154,0.5774074414417056,273.6156544711077
20.8,1287126000000,26.1605506356,70740864.0,1,0.16299,0.5035090135043074,26.95838378262564,15.78200253994551,0.4843169458023071,328.1726794226891,67.80592563241163,0,297.5381215558,5.866066707583198,1.0000269662628751,0.00277199488755501,0.6651107449427573,239.93938370117516
25.2,1287126000000,4.9894441958,13497601.0,0,0.0871549,0.4779257597869694,0.8271182021281122,182.3457806574978,1.085364213381587,199.2831280159246,335.3159994059869,0,39.22316337185,10.98825519043153,0.999969454181231,0.001898803207750721,0.6766239734153777,356.3423374541752
26.6,1287126000000,13.2906250668,1685540.5,8,0.0108532,0.5250345799589812,5.723385222746541,16.00870812811804,0.7953815617799497,72.09528219200551,336.9252991896883,0,20.5846087521,8.944316554473183,0.9999793387301592,0.002115654809025908,0.6557228361516216,309.9384802067641
24.7,1287126000000,8.8185448582,3054978.0,7,0.0189255,0.3268547774555902,5.772929600801121,213.0504101357602,0.8848830423638174,111.2796177707414,238.2343823917116,0,49.37903709974999,7.499150069093708,0.9999242519610447,0.0023878828742250986,0.7536619809423492,315.6193250001523
25.2,1287126000000,4.9894426164,13497622.0,0,0.0885372,0.4777297924128573,0.826860437871567,182.3087926109501,1.085722032050494,199.3835320719391,106.8378997003826,0,39.22316337185,10.987502452364204,1.0001322001074942,0.0018988465681905916,0.6767137030966849,356.38145515965755
20.5,1287126000000,15.2135383212,54473960.0,5,0.00624978,0.5714881385786736,9.612285512248572,169.0116581095041,0.5711205988989694,258.2615725304997,156.8768442502231,1,341.6194717976,7.373290353495432,1.0000996468426018,0.002371477917046897,0.6363395150436495,268.33035655506194
20.2,1287730800000,10.2568687241,26034334.0,0,0.0130652,0.3768073209959183,11.68216017014653,169.5007233624131,0.9807581153860272,196.94841610692,177.3267775472767,1,392.23163371830003,8.621394938981329,1.0001445307968244,0.002182387117201593,0.7263180437453272,332.80898609622574
24.4,1287730800000,27.4431079937,68504712.0,7,0.00568196,0.5346643854525518,3.597700240360242,185.5826068905559,0.3212196837865588,12.68957258582139,264.6418738701183,0,56.6947202721,4.743663603970552,0.9999774256294358,0.0032952141534877606,0.6516082665886024,197.74382975956792
22.4,1287730800000,7.5202628197,30400360.0,0,0.0179445,0.1073199442521597,13.27133880998655,211.4593746941593,0.994459062969663,44.61903611767051,70.26882606529705,0,142.41069858975,6.6401172074618104,1.0000341057878517,0.002593916752765856,0.9030813589069424,348.153562732497
23.9,1287730800000,10.6766634861,428454.875,6,0.000568461,0.561929744465992,6.925800701871786,208.4373325731308,0.9250068434036852,216.6984652520615,77.36884601094806,0,71.3744240651,10.927097345845647,1.000097999623353,0.00188408713144902,0.6402336619448205,339.8110688503176
25.1,1287730800000,2.7964746193,4478659.5,5,0.0138323,0.173958830738464,2.175457551799434,68.8014441807684,0.9969509845699928,338.037396921052,47.14883037401685,0,41.0716941115,7.074687606170801,1.0000258050235897,0.0024921002928048113,0.8518186275501349,341.8075227588169
20.2,1287730800000,16.2430795981,66885888.0,6,0.433741,0.2976482612561704,30.68072733578286,46.17935574854545,1.29549272665193,297.5850156622251,287.4650039786357,0,392.23163371830003,9.6557429431318,0.9999250020393693,0.002015864860637371,0.7706248525559334,382.2800166833997
23.387,1287730800000,18.2661627226,56222272.0,6,0.0135445,0.7381179967863692,5.126159613051862,349.9708122349513,0.5565621171006594,79.40359993064372,73.16682290026979,0,90.39462695965,10.395421496657042,1.000093579512337,0.0018780086103677642,0.5753349322939605,306.3537244279698
24.5,1289203200000,11.3528317584,8907407.0,8,0.0548246,0.2690681366924573,19.22369694751681,223.8049299381038,1.011024418862091,213.9967842909327,340.6461722481827,0,54.14303752645,7.757484384875942,0.9999869910165057,0.0023278725424565106,0.7879797554497564,338.4978090846129
23.6,1289203200000,12.7487890635,9819043.0,8,0.0532314,0.0301567155357946,24.71812076528166,45.5862846732128,1.024999351322454,68.03687261579326,295.5888693589475,0,81.94880347265,6.329831593554506,0.9999710841901912,0.0026631189156445666,0.970726089457069,364.5072263782558
17.3,1289203200000,24.4638333374,71714504.0,0,0.375572,0.5036969192312907,23.89340173752436,312.4480961375718,0.6128144972043599,348.4316193993977,23.85256875539582,0,1491.2230804117999,6.9382037488396024,1.0000135091514961,0.002463828889917035,0.665027631040977,269.91632160923746
20.2,1289203200000,14.9594331651,22572038.0,0,0.139163,0.4072315514275167,14.10491473084526,16.4603583636333,0.6642198903105706,135.9943885891668,214.9650423869225,0,392.23163371830003,6.578179945173512,0.9999289938429279,0.0025863552329375714,0.7106151073613897,274.75541577259514
19.4,1289203200000,22.2395754627,74146744.0,1,0.054975,0.4782238870326821,19.63484850169642,203.4662406372868,0.4635531889004665,239.6872797952229,35.82167445135119,0,566.94720272105,5.556441474464454,1.000012381928424,0.002904650496452109,0.6764875123262644,232.89807608611133
22.1,1289203200000,15.6732222209,33667672.0,0,0.0549144,0.1538369907726766,31.0424516089619,49.31999676585112,0.9797020432957112,246.8332902517551,267.2300401028926,0,163.50935932570002,6.690487861145238,0.9999522953650665,0.002544377720825651,0.8666735492076236,340.62299088454046
20.6,1289203200000,4.965924733,22811774.0,0,0.134698,0.2176705056207151,8.606553106425569,30.04277622726777,1.116355258033173,25.44307807488812,357.0462151881562,0,326.2440628073,8.054178339871557,0.9999979216868411,0.0022918976214390636,0.8212402249902933,358.32325899210247
20.0,1289203200000,18.1539391547,20973156.0,7,0.0205144,0.5231716247905228,26.00498888387507,33.0042518376061,0.70683697359454,101.4921694199593,247.0006926777605,1,430.07343420970005,7.9253587273074775,0.9999158238744048,0.0022486558318903314,0.6565248352348522,291.9632368475637
21.7,1289203200000,21.4907251414,38629496.0,6,0.0977823,0.174449467059124,39.55296476754715,51.23602133688291,1.086602312770167,359.6758472004325,192.2901111970448,0,196.58148744435,7.226903352386841,0.999895475601286,0.002386371708585014,0.8514627730250889,356.80224080847785
19.0,1289808000000,36.5390761071,24653490.0,8,0.0409558,0.6381753112910045,55.23224175569872,240.9537572870822,0.7119939019278015,247.9067350201616,342.3035368311643,1,681.6204581374,8.917355908107787,0.9999798163355332,0.0019516976297528515,0.6104352770473175,312.7714394594097
24.7,1289808000000,8.0051176727,13683383.0,8,0.0746721,0.626834762585952,3.415598203014596,215.3241766842278,1.054420465005381,213.163806490417,356.5231500961467,0,49.37903709974999,14.399436242296517,0.9999931765175385,0.0016287155763740708,0.6146905776776246,377.4081777041022
20.1,1289808000000,22.5831330134,63726968.0,0,0.0451323,0.5216786276267267,10.50322030220917,161.6340850534452,0.8713281610200069,327.3485317764602,259.9425230436879,1,410.71694111505,9.601449084858775,0.9998984657991778,0.002028479350855146,0.6571689855167656,323.97124734827736
23.1,1289808000000,8.016112897,4756891.0,5,0.0192204,0.5992360441491127,1.339565433330834,220.2639870799144,1.001510191117955,208.8284517435526,256.1516401974523,0,103.16743115780001,12.79006664676451,0.9998306870642332,0.0017318816633321227,0.6252985628097563,361.05155222134994
19.5,1289808000000,23.5963174429,66793528.0,7,0.0526636,0.8433518739290244,37.37763818230067,44.66991396117775,0.1987585456523412,132.9147102827879,234.4442218675897,0,541.4303752642,6.558785432197888,0.9999259339123132,0.0024305315895088338,0.5424900227369739,223.1980958727639
23.7,1289808000000,13.861983663,1092878.125,5,0.00748771,0.2834334494375809,26.94562708716121,233.3716210769146,0.5583141254176436,8.286453516106201,125.9840750373712,0,78.2604997497,5.121829444720206,1.00003576665046,0.0031016338730331444,0.7791599949636767,251.20953241386997
24.9,1289808000000,9.3380199627,3330690.5,6,0.0111526,0.3134835458907075,4.560152092259355,60.95250989389755,0.6381355531200056,232.6149310136973,297.9059513920184,0,45.034217071949996,5.8174565498198785,0.9999770307429823,0.002839687682618691,0.7613342421597478,268.1049211220523
26.5,1289808000000,16.0152950581,46933280.0,7,0.018849,0.3929769400736978,6.095931298731789,76.38310185429886,0.9699438861144848,32.38378944626302,114.9688479715634,0,21.5547314748,8.750561703717178,1.0000958623121392,0.002165862405537927,0.7178869737406374,331.455484847542
19.5,1289808000000,22.5106346876,64834900.0,1,0.294754,0.6111790150178125,44.11551225020916,65.84804278340862,0.4384534482877915,211.5817621075243,323.3141171003781,0,541.4303752642,6.248462118843633,0.9999818671632982,0.0025781885550878168,0.6206634959113744,240.7362699235292
21.9,1289808000000,29.8191900473,51582480.0,0,0.070206,0.545002705101218,28.5952346722244,57.54541171739623,0.4136708577231313,140.672118189214,244.5353426062281,0,179.28444736595,5.575526009413847,0.9999586843818232,0.00287129964366576,0.6472480576883437,225.41989273610207
22.7,1289808000000,11.0725161342,34348540.0,0,0.00666038,0.2189198107760587,20.92796150710036,56.61086260091918,0.8859388795692577,253.9526382465838,312.8266705253583,0,124.03453329185,6.6661823976499095,0.9999764786371736,0.0025706769528161663,0.8203985128138354,319.13714864681543
18.7,1290412800000,15.5869442503,52822596.0,0,0.0242774,0.4997483753146983,3.499763217297274,182.4811902376279,0.6358914336021141,242.0739299664936,261.9255957920424,1,782.60499749675,7.194776658446313,0.9999419855550362,0.002428311182474891,0.6667785186232763,274.58528521196683
17.2,1290412800000,32.0026332735,40636988.0,0,0.0670039,0.7612771255766104,9.362986149306852,194.9632790633732,0.5375642919197086,118.8673958385672,16.60639653381665,0,1561.5022590116,10.806540895545783,1.0000231634897279,0.0018244559591972136,0.5677698219538381,311.19952174875453
25.7,1290412800000,6.7110908431,47237016.0,7,0.0124627,0.194490874865223,5.602815899637211,13.83711216421768,0.877884628212481,246.0431168200161,141.4740711441671,0,31.156066121450003,6.542989714285924,1.0000664461980926,0.0026225156174799766,0.8371767596071696,319.22660594548836
20.8,1290412800000,32.5597472454,72278960.0,5,0.136835,0.5700431490856017,12.91980815672165,168.2081716709804,0.3563343023621769,98.2691785845764,56.04589338518406,0,297.5381215558,5.295727394119274,1.0000174547837728,0.003007358442251478,0.6369251702301322,211.7889112523927
24.5,1291795200000,3.0444424731,28988386.0,9,0.193006,0.4020892178626062,3.83003001580727,245.6104873971839,1.177144208848979,193.9738071134863,357.8468744029782,0,54.14303752645,10.557995539313321,0.9999975424204769,0.0019512141218340333,0.71322137511651,365.5269645374037
20.9,1291795200000,6.9427996527,44230684.0,1,0.191751,0.2615458757646539,13.26621824961874,257.5228129502244,1.151403247141323,144.0985022757852,191.8777974583725,0,284.1467001445,8.624532275829457,0.9998649059411922,0.0021925505166534827,0.7926782681556273,361.5324993129472
22.8,1291795200000,8.1464929543,51858492.0,2,0.0022475,0.2802239956492996,2.982998673031775,2.15676445308451,0.7554952507480867,273.0910359382864,249.2520729776068,0,118.45205970434999,6.347770323206154,0.9999508436330231,0.002672294919058008,0.7811133078261228,292.30056243248316
19.8,1291795200000,14.4036755343,6697732.5,0,0.00110985,0.6074477960806909,0.2476719460469025,236.6859228467889,0.7319715681269554,266.4440883385259,216.2932275225305,1,471.5661433514,9.667070760223373,0.9998489847544815,0.0020049482942329387,0.6221041843089514,310.2844028937707
20.7,1291795200000,18.4328741909,37174532.0,2,0.0584728,0.3686675306374596,35.46024223502781,84.13764518684415,0.8051892996399834,267.5508264964948,297.3732522845614,0,311.56066121444996,7.0583446507292,0.999962767906907,0.0024242736359014936,0.730637629384141,301.3841418575858
26.2,1291795200000,8.9607117609,11519554.0,7,0.00220122,0.3899853020404004,2.030700644861646,253.6462482887461,0.7311728068440904,261.6917656214653,353.1429373585069,0,24.7481430032,6.955345246948424,0.9999962857591609,0.002500700651093784,0.7194320677578895,287.69219836177365
22.9,1291795200000,17.271743067,64402236.0,5,0.0652282,0.3493331578065774,4.461420781736745,260.1567548420942,1.027823034763689,128.9514238925415,154.4541246025618,0,113.12083881665,8.708045062597071,1.0001265924924427,0.0021783202950794345,0.7411068157737709,340.21939631552016
19.0,1292400000000,10.9442279523,68162048.0,1,0.449524,0.4684017089978709,21.98431211070835,46.64653272937176,1.287703399142354,68.01911819591265,273.1890107427457,0,681.6204581374,12.4928206596758,0.9998649239361378,0.0017590793893402308,0.6810125552649093,387.141455577132
18.6,1292400000000,14.8735289077,58747068.0,0,0.254724,0.332838176743004,27.5521793707943,99.84970603345906,0.6559863889484336,159.9468997302542,135.5459310578918,0,819.4880347261501,5.954094614109498,1.0000545531205138,0.0027610212706613525,0.7502786290558204,271.7395324071896
23.6,1292400000000,12.2621988913,23360464.0,6,0.00828972,0.5224785830367583,5.152429791312739,153.3339942975987,0.4417024170361388,55.61450521477623,124.3399942547374,0,81.94880347265,5.723465391271985,1.000045661483165,0.0028466437028460386,0.6568236894376438,230.73617846201117
27.1,1293004800000,7.1022753137,1076438.125,9,0.00167986,0.2747357407884395,2.742506307277403,267.5882533420012,0.8614831539249674,247.0694296514279,316.2333135371284,0,16.350935932549998,6.958788706072134,0.9999765896970413,0.002512038646354441,0.7844763177201635,312.2867233187766
18.1,1293004800000,21.9799140384,64344628.0,0,0.0345132,0.3367760294257492,3.794750521346799,188.8616900718955,0.5181770510762358,59.28970787934009,230.4371854501246,1,1031.67431157805,5.176661339496871,0.9999630230575283,0.00309736647044818,0.7480684706992979,241.51758528949745
20.5,1293004800000,16.3935501272,69329760.0,0,0.00471821,0.7813932218280256,2.536137197765501,90.98654568088678,0.2863228434752441,238.2662183897257,212.1138074364418,1,341.6194717976,6.992837804891334,0.9999085064640258,0.00239224351397734,0.5613583726190574,234.65770492810069
19.9,1293004800000,14.2128537513,48707528.0,0,0.308928,0.3894881202826616,26.21190007257594,290.7058736828654,1.050633761409864,96.28732514497445,18.81679550477106,0,450.3421707193,9.102478018963874,1.0000175348917675,0.002087002438333932,0.7196894924129117,344.8436279678928
24.6,1293004800000,9.0192087361,44528540.0,2,0.000579736,0.2104471082877649,0.6361555304629417,215.5036569312556,0.676268054555136,210.7551088662217,180.2247768483069,0,51.7061994224,5.523733013725023,0.9999411800411634,0.0029582355443289613,0.8261410128151302,279.2681652408885
22.1,1293004800000,7.8475649117,63157544.0,6,0.142919,0.2230403604750963,16.40040977847547,316.0343942725312,1.097974114964257,49.20691055858805,58.66806668678916,0,163.50935932570002,7.937662469872847,1.0000406840208542,0.00230305734560193,0.8176345052190633,355.0213401244532
19.4,1294473600000,8.0998845998,31260422.0,0,0.115951,0.5149739242330422,6.375851029412914,241.3206166300131,1.08405172172601,213.5649490283714,357.9232333926063,0,566.94720272105,11.679184690427089,0.9999971356388064,0.0018312983965903845,0.6600773676723521,360.442279041647
19.2,1294473600000,25.8316485898,31204558.0,0,0.13164,0.8331011938977626,23.70617095026805,308.8793229286659,0.1836323459062838,18.13621485188891,318.3354905518329,0,621.64524614805,6.083106312556694,0.9999801520553245,0.002610078666395988,0.5455236204792808,209.00658187155065
20.7,1294473600000,8.3261824524,41802652.0,0,0.143015,0.249441069304206,14.97551130247512,119.3113637536016,0.983258270673526,267.3785244832686,217.173539820518,0,311.56066121444996,7.471195093246287,0.999911608916112,0.0023919944490910306,0.8003578756674647,334.5985505825921
24.1,1294473600000,14.5549959577,64381220.0,0,0.012946,0.0129612555788342,10.74760091756775,106.3717237836368,0.9796816234259752,101.6388260670472,188.4820622381388,0,65.09424840015001,6.121010057040122,0.9999299965821833,0.002748059884700344,0.9872045890132017,359.23692729892934
20.1,1294473600000,31.040502842,48077492.0,2,0.0515351,0.6205068338460277,16.54562912073658,105.2363727387679,0.3937185679514263,224.4401567167424,150.8319735403842,0,410.71694111505,6.097503526421658,1.0000657974182372,0.002687884510151063,0.6170908873161933,229.5823667221148
23.3,1294473600000,5.6102088311,32869300.0,2,0.012463,0.2012911336705421,5.930585319232098,326.8314685044938,0.8178779127047361,279.3160873335891,24.10210151288632,0,94.08981548444999,6.251306498638781,1.0000103091606973,0.002705525215381297,0.8324376764061371,307.68062026316005
26.4,1294473600000,16.2703539625,41810856.0,8,0.00824096,0.2987865236008573,0.7158741266741214,330.187975294143,0.564386459972343,286.4995865142687,220.0515021866404,0,22.57057467285,5.285934285431411,0.9999582783431017,0.0030516758938778418,0.7699494734727627,252.30381608263397
26.5,1294473600000,15.4969908466,63708576.0,7,0.00328393,0.3109179551817101,6.504633034710794,246.4456673357182,0.5632044448285136,207.6090296111178,30.44090611080668,0,21.5547314748,5.334129317372149,1.0000092847085749,0.0030283356085957403,0.7628242454436346,251.895543967586
22.7,1295078400000,1.3210015585,46751296.0,7,0.304207,0.446048412690774,1.459931115510595,356.6837986096629,1.285111064303991,112.6024632957796,319.0023101567293,0,124.03453329185,12.325515035053954,0.9999402069573605,0.0017974927498863337,0.6915397791829271,384.7246556219252
24.8,1295078400000,2.1194295772,24127682.0,9,0.16126,0.2960812410570201,2.917932650093574,119.1821826416486,1.14480375546879,354.6139417224309,7.957588889267704,0,47.156614335149996,8.976965102002877,1.0000068192536935,0.002146828340970829,0.7715565724756953,359.39369615680846
20.2,1295078400000,18.0183396605,72687304.0,0,0.119386,0.1582994399307163,15.73210382744206,105.7172765813125,1.027904051763535,64.90665549164987,308.6824688820185,0,392.23163371830003,7.095545306376452,0.9999714135819132,0.002477445401778754,0.8633346141130956,348.4777559550816
25.7,1295683200000,13.0144093636,1854314.5,9,0.00501402,0.4718578801915863,2.551353034948882,317.68606063,0.7406966206466672,87.08053512438039,32.8166278352917,0,31.156066121450003,7.793669797799682,1.0000225205195783,0.002311834782780746,0.6794134226259901,293.8849383556599
20.5,1295683200000,17.296683871,28410158.0,0,0.090748,0.5464253273647408,27.75263660449618,115.7699321917712,0.3968850775155919,147.2420224399091,292.851866973082,0,341.6194717976,5.442849486153765,0.9999773137867404,0.0029268036363321996,0.6466526267415039,220.94158238503272
18.8,1295683200000,14.814260152,63910036.0,0,0.106536,0.4123021821101549,28.20256139437302,274.1542056839394,0.9456496469746708,293.7378511127561,43.40004540286419,0,747.38197039275,8.546625511464798,1.0000365665766118,0.0021583082949495737,0.708063764729072,328.0642373408545
21.1,1295683200000,19.1002603461,48024324.0,4,0.179884,0.294112487765587,26.5620020718469,325.6734166978306,0.6667864135062442,195.9871964486533,54.12316784574595,0,259.14487049900004,5.809630810905514,1.0000205108160447,0.0028169293290848337,0.7727303533919206,274.3165564763976
21.8,1295683200000,8.5694625908,24559884.0,4,0.0214322,0.4390606453326319,5.530381518658426,263.408976083536,0.7212644983114044,285.7720982525778,161.1744889705962,1,187.7338630584,7.301953206267788,1.0000970108609122,0.002414416833300089,0.6948977468346063,287.8118381426299
19.7,1295683200000,14.4392764289,43478804.0,0,0.0622295,0.4940709730091893,11.838636259736,280.2952914778854,1.042804680918003,169.0847268066647,316.852513101458,0,493.7903709975,10.796566680023252,0.9999472906919316,0.0019069745001339812,0.669312246918172,350.98122542862905
19.7,1295683200000,14.4392730309,43478788.0,0,0.0645324,0.4940857376721842,11.84115603999604,280.2625238680172,1.042579905931867,169.124547471409,90.09078298727438,0,493.7903709975,10.793548575590522,1.0001100248391706,0.0019071522270352758,0.6693056327262852,350.94504950280793
